COD_MUNICIPIO_6;COD_IBGE_7;NOME_MUNICIPIO;UF;STATUS_RESOLUCAO
410700;4107009;Curiúva;PR;OK_API_IBGE
410712;4107124;Diamante do Sul;PR;OK_API_IBGE
410715;4107157;Diamante D'Oeste;PR;OK_API_IBGE
410720;4107207;Dois Vizinhos;PR;OK_API_IBGE
410725;4107256;Douradina;PR;OK_API_IBGE
410730;4107306;Doutor Camargo;PR;OK_API_IBGE
410740;4107405;Enéas Marques;PR;OK_API_IBGE
410750;4107504;Engenheiro Beltrão;PR;OK_API_IBGE
410753;4107538;Entre Rios do Oeste;PR;OK_API_IBGE
410754;4107546;Espigão Alto do Iguaçu;PR;OK_API_IBGE
410755;4107553;Farol;PR;OK_API_IBGE
410760;4107603;Faxinal;PR;OK_API_IBGE
410765;4107652;Fazenda Rio Grande;PR;OK_API_IBGE
410770;4107702;Fênix;PR;OK_API_IBGE
410773;4107736;Fernandes Pinheiro;PR;OK_API_IBGE
410775;4107751;Figueira;PR;OK_API_IBGE
410780;4107801;Floraí;PR;OK_API_IBGE
410790;4107900;Floresta;PR;OK_API_IBGE
410800;4108007;Florestópolis;PR;OK_API_IBGE
410810;4108106;Flórida;PR;OK_API_IBGE
410820;4108205;Formosa do Oeste;PR;OK_API_IBGE
410830;4108304;Foz do Iguaçu;PR;OK_API_IBGE
410832;4108320;Francisco Alves;PR;OK_API_IBGE
410840;4108403;Francisco Beltrão;PR;OK_API_IBGE
410850;4108502;General Carneiro;PR;OK_API_IBGE
410855;4108551;Godoy Moreira;PR;OK_API_IBGE
410860;4108601;Goioerê;PR;OK_API_IBGE
410865;4108650;Goioxim;PR;OK_API_IBGE
410880;4108809;Guaíra;PR;OK_API_IBGE
410890;4108908;Guairaçá;PR;OK_API_IBGE
410895;4108957;Guamiranga;PR;OK_API_IBGE
410900;4109005;Guapirama;PR;OK_API_IBGE
410930;4109302;Guaraniaçu;PR;OK_API_IBGE
410940;4109401;Guarapuava;PR;OK_API_IBGE
410950;4109500;Guaraqueçaba;PR;OK_API_IBGE
410960;4109609;Guaratuba;PR;OK_API_IBGE
410970;4109708;Ibaiti;PR;OK_API_IBGE
410975;4109757;Ibema;PR;OK_API_IBGE
410980;4109807;Ibiporã;PR;OK_API_IBGE
410990;4109906;Icaraíma;PR;OK_API_IBGE
411007;4110078;Imbaú;PR;OK_API_IBGE
411010;4110102;Imbituva;PR;OK_API_IBGE
411030;4110300;Inajá;PR;OK_API_IBGE
411040;4110409;Indianópolis;PR;OK_API_IBGE
411050;4110508;Ipiranga;PR;OK_API_IBGE
411060;4110607;Iporã;PR;OK_API_IBGE
411065;4110656;Iracema do Oeste;PR;OK_API_IBGE
411070;4110706;Irati;PR;OK_API_IBGE
411080;4110805;Iretama;PR;OK_API_IBGE
411090;4110904;Itaguajé;PR;OK_API_IBGE
411095;4110953;Itaipulândia;PR;OK_API_IBGE
411100;4111001;Itambaracá;PR;OK_API_IBGE
411110;4111100;Itambé;PR;OK_API_IBGE
411125;4111258;Itaperuçu;PR;OK_API_IBGE
411130;4111308;Itaúna do Sul;PR;OK_API_IBGE
411140;4111407;Ivaí;PR;OK_API_IBGE
411150;4111506;Ivaiporã;PR;OK_API_IBGE
411155;4111555;Ivaté;PR;OK_API_IBGE
411170;4111704;Jaboti;PR;OK_API_IBGE
411180;4111803;Jacarezinho;PR;OK_API_IBGE
411190;4111902;Jaguapitã;PR;OK_API_IBGE
411200;4112009;Jaguariaíva;PR;OK_API_IBGE
411210;4112108;Jandaia do Sul;PR;OK_API_IBGE
411220;4112207;Janiópolis;PR;OK_API_IBGE
411230;4112306;Japira;PR;OK_API_IBGE
411250;4112504;Jardim Alegre;PR;OK_API_IBGE
411270;4112702;Jataizinho;PR;OK_API_IBGE
411280;4112801;Joaquim Távora;PR;OK_API_IBGE
411295;4112959;Juranda;PR;OK_API_IBGE
411320;4113205;Lapa;PR;OK_API_IBGE
411325;4113254;Laranjal;PR;OK_API_IBGE
411330;4113304;Laranjeiras do Sul;PR;OK_API_IBGE
411340;4113403;Leópolis;PR;OK_API_IBGE
411342;4113429;Lidianópolis;PR;OK_API_IBGE
411345;4113452;Lindoeste;PR;OK_API_IBGE
411350;4113502;Loanda;PR;OK_API_IBGE
411370;4113700;Londrina;PR;OK_API_IBGE
411373;4113734;Luiziana;PR;OK_API_IBGE
411375;4113759;Lunardelli;PR;OK_API_IBGE
411380;4113809;Lupionópolis;PR;OK_API_IBGE
411390;4113908;Mallet;PR;OK_API_IBGE
411400;4114005;Mamborê;PR;OK_API_IBGE
411410;4114104;Mandaguaçu;PR;OK_API_IBGE
411420;4114203;Mandaguari;PR;OK_API_IBGE
411430;4114302;Mandirituba;PR;OK_API_IBGE
411440;4114401;Mangueirinha;PR;OK_API_IBGE
411450;4114500;Manoel Ribas;PR;OK_API_IBGE
411460;4114609;Marechal Cândido Rondon;PR;OK_API_IBGE
411480;4114807;Marialva;PR;OK_API_IBGE
411500;4115002;Marilena;PR;OK_API_IBGE
411510;4115101;Mariluz;PR;OK_API_IBGE
411520;4115200;Maringá;PR;OK_API_IBGE
411530;4115309;Mariópolis;PR;OK_API_IBGE
411535;4115358;Maripá;PR;OK_API_IBGE
411540;4115408;Marmeleiro;PR;OK_API_IBGE
411545;4115457;Marquinho;PR;OK_API_IBGE
411550;4115507;Marumbi;PR;OK_API_IBGE
411560;4115606;Matelândia;PR;OK_API_IBGE
411570;4115705;Matinhos;PR;OK_API_IBGE
411575;4115754;Mauá da Serra;PR;OK_API_IBGE
411580;4115804;Medianeira;PR;OK_API_IBGE
411585;4115853;Mercedes;PR;OK_API_IBGE
411590;4115903;Mirador;PR;OK_API_IBGE
411605;4116059;Missal;PR;OK_API_IBGE
411610;4116109;Moreira Sales;PR;OK_API_IBGE
411620;4116208;Morretes;PR;OK_API_IBGE
411630;4116307;Munhoz de Melo;PR;OK_API_IBGE
411650;4116505;Nova Aliança do Ivaí;PR;OK_API_IBGE
411660;4116604;Nova América da Colina;PR;OK_API_IBGE
411670;4116703;Nova Aurora;PR;OK_API_IBGE
411680;4116802;Nova Cantu;PR;OK_API_IBGE
411690;4116901;Nova Esperança;PR;OK_API_IBGE
411700;4117008;Nova Fátima;PR;OK_API_IBGE
411705;4117057;Nova Laranjeiras;PR;OK_API_IBGE
411710;4117107;Nova Londrina;PR;OK_API_IBGE
411720;4117206;Nova Olímpia;PR;OK_API_IBGE
411721;4117214;Nova Santa Bárbara;PR;OK_API_IBGE
411722;4117222;Nova Santa Rosa;PR;OK_API_IBGE
411725;4117255;Nova Prata do Iguaçu;PR;OK_API_IBGE
411727;4117271;Nova Tebas;PR;OK_API_IBGE
411729;4117297;Novo Itacolomi;PR;OK_API_IBGE
411730;4117305;Ortigueira;PR;OK_API_IBGE
411740;4117404;Ourizona;PR;OK_API_IBGE
411745;4117453;Ouro Verde do Oeste;PR;OK_API_IBGE
411750;4117503;Paiçandu;PR;OK_API_IBGE
411760;4117602;Palmas;PR;OK_API_IBGE
411780;4117800;Palmital;PR;OK_API_IBGE
411790;4117909;Palotina;PR;OK_API_IBGE
411800;4118006;Paraíso do Norte;PR;OK_API_IBGE
411810;4118105;Paranacity;PR;OK_API_IBGE
411820;4118204;Paranaguá;PR;OK_API_IBGE
411830;4118303;Paranapoema;PR;OK_API_IBGE
411840;4118402;Paranavaí;PR;OK_API_IBGE
411850;4118501;Pato Branco;PR;OK_API_IBGE
411860;4118600;Paula Freitas;PR;OK_API_IBGE
411870;4118709;Paulo Frontin;PR;OK_API_IBGE
411880;4118808;Peabiru;PR;OK_API_IBGE
411885;4118857;Perobal;PR;OK_API_IBGE
411890;4118907;Pérola;PR;OK_API_IBGE
411910;4119103;Piên;PR;OK_API_IBGE
411915;4119152;Pinhais;PR;OK_API_IBGE
411920;4119202;Pinhalão;PR;OK_API_IBGE
411925;4119251;Pinhal de São Bento;PR;OK_API_IBGE
411930;4119301;Pinhão;PR;OK_API_IBGE
411940;4119400;Piraí do Sul;PR;OK_API_IBGE
411950;4119509;Piraquara;PR;OK_API_IBGE
411960;4119608;Pitanga;PR;OK_API_IBGE
411980;4119806;Planalto;PR;OK_API_IBGE
411990;4119905;Ponta Grossa;PR;OK_API_IBGE
411995;4119954;Pontal do Paraná;PR;OK_API_IBGE
412000;4120002;Porecatu;PR;OK_API_IBGE
412010;4120101;Porto Amazonas;PR;OK_API_IBGE
412020;4120200;Porto Rico;PR;OK_API_IBGE
412030;4120309;Porto Vitória;PR;OK_API_IBGE
412033;4120333;Prado Ferreira;PR;OK_API_IBGE
412035;4120358;Pranchita;PR;OK_API_IBGE
412050;4120507;Primeiro de Maio;PR;OK_API_IBGE
412060;4120606;Prudentópolis;PR;OK_API_IBGE
412070;4120705;Quatiguá;PR;OK_API_IBGE
412080;4120804;Quatro Barras;PR;OK_API_IBGE
412085;4120853;Quatro Pontes;PR;OK_API_IBGE
412090;4120903;Quedas do Iguaçu;PR;OK_API_IBGE
412100;4121000;Querência do Norte;PR;OK_API_IBGE
412110;4121109;Quinta do Sol;PR;OK_API_IBGE
412120;4121208;Quitandinha;PR;OK_API_IBGE
412125;4121257;Ramilândia;PR;OK_API_IBGE
412130;4121307;Rancho Alegre;PR;OK_API_IBGE
412135;4121356;Rancho Alegre D'Oeste;PR;OK_API_IBGE
412140;4121406;Realeza;PR;OK_API_IBGE
412150;4121505;Rebouças;PR;OK_API_IBGE
412160;4121604;Renascença;PR;OK_API_IBGE
412170;4121703;Reserva;PR;OK_API_IBGE
412180;4121802;Ribeirão Claro;PR;OK_API_IBGE
412190;4121901;Ribeirão do Pinhal;PR;OK_API_IBGE
412200;4122008;Rio Azul;PR;OK_API_IBGE
412215;4122156;Rio Bonito do Iguaçu;PR;OK_API_IBGE
412217;4122172;Rio Branco do Ivaí;PR;OK_API_IBGE
412220;4122206;Rio Branco do Sul;PR;OK_API_IBGE
412230;4122305;Rio Negro;PR;OK_API_IBGE
412240;4122404;Rolândia;PR;OK_API_IBGE
412250;4122503;Roncador;PR;OK_API_IBGE
412260;4122602;Rondon;PR;OK_API_IBGE
412265;4122651;Rosário do Ivaí;PR;OK_API_IBGE
412270;4122701;Sabáudia;PR;OK_API_IBGE
412290;4122909;Salto do Itararé;PR;OK_API_IBGE
412300;4123006;Salto do Lontra;PR;OK_API_IBGE
412310;4123105;Santa Amélia;PR;OK_API_IBGE
412340;4123402;Santa Fé;PR;OK_API_IBGE
412350;4123501;Santa Helena;PR;OK_API_IBGE
412370;4123709;Santa Isabel do Ivaí;PR;OK_API_IBGE
412380;4123808;Santa Izabel do Oeste;PR;OK_API_IBGE
412382;4123824;Santa Lúcia;PR;OK_API_IBGE
412385;4123857;Santa Maria do Oeste;PR;OK_API_IBGE
412390;4123907;Santa Mariana;PR;OK_API_IBGE
412402;4124020;Santa Tereza do Oeste;PR;OK_API_IBGE
412405;4124053;Santa Terezinha de Itaipu;PR;OK_API_IBGE
412410;4124103;Santo Antônio da Platina;PR;OK_API_IBGE
412430;4124301;Santo Antônio do Paraíso;PR;OK_API_IBGE
412440;4124400;Santo Antônio do Sudoeste;PR;OK_API_IBGE
412450;4124509;Santo Inácio;PR;OK_API_IBGE
412460;4124608;São Carlos do Ivaí;PR;OK_API_IBGE
412470;4124707;São Jerônimo da Serra;PR;OK_API_IBGE
412480;4124806;São João;PR;OK_API_IBGE
412490;4124905;São João do Caiuá;PR;OK_API_IBGE
412500;4125001;São João do Ivaí;PR;OK_API_IBGE
412510;4125100;São João do Triunfo;PR;OK_API_IBGE
412530;4125308;São Jorge do Ivaí;PR;OK_API_IBGE
412535;4125357;São Jorge do Patrocínio;PR;OK_API_IBGE
412540;4125407;São José da Boa Vista;PR;OK_API_IBGE
412545;4125456;São José das Palmeiras;PR;OK_API_IBGE
412550;4125506;São José dos Pinhais;PR;OK_API_IBGE
412560;4125605;São Mateus do Sul;PR;OK_API_IBGE
412570;4125704;São Miguel do Iguaçu;PR;OK_API_IBGE
412575;4125753;São Pedro do Iguaçu;PR;OK_API_IBGE
412580;4125803;São Pedro do Ivaí;PR;OK_API_IBGE
412600;4126009;São Sebastião da Amoreira;PR;OK_API_IBGE
412620;4126207;Sapopema;PR;OK_API_IBGE
412625;4126256;Sarandi;PR;OK_API_IBGE
412630;4126306;Sengés;PR;OK_API_IBGE
412635;4126355;Serranópolis do Iguaçu;PR;OK_API_IBGE
412640;4126405;Sertaneja;PR;OK_API_IBGE
412650;4126504;Sertanópolis;PR;OK_API_IBGE
412660;4126603;Siqueira Campos;PR;OK_API_IBGE
412680;4126801;Tapejara;PR;OK_API_IBGE
412690;4126900;Tapira;PR;OK_API_IBGE
412700;4127007;Teixeira Soares;PR;OK_API_IBGE
412710;4127106;Telêmaco Borba;PR;OK_API_IBGE
412720;4127205;Terra Boa;PR;OK_API_IBGE
412730;4127304;Terra Rica;PR;OK_API_IBGE
412740;4127403;Terra Roxa;PR;OK_API_IBGE
412750;4127502;Tibagi;PR;OK_API_IBGE
412760;4127601;Tijucas do Sul;PR;OK_API_IBGE
412770;4127700;Toledo;PR;OK_API_IBGE
412780;4127809;Tomazina;PR;OK_API_IBGE
412785;4127858;Três Barras do Paraná;PR;OK_API_IBGE
412790;4127908;Tuneiras do Oeste;PR;OK_API_IBGE
412795;4127957;Tupãssi;PR;OK_API_IBGE
412796;4127965;Turvo;PR;OK_API_IBGE
412800;4128005;Ubiratã;PR;OK_API_IBGE
412810;4128104;Umuarama;PR;OK_API_IBGE
412820;4128203;União da Vitória;PR;OK_API_IBGE
412840;4128401;Uraí;PR;OK_API_IBGE
412850;4128500;Wenceslau Braz;PR;OK_API_IBGE
412853;4128534;Ventania;PR;OK_API_IBGE
412855;4128559;Vera Cruz do Oeste;PR;OK_API_IBGE
412860;4128609;Verê;PR;OK_API_IBGE
412865;4128658;Virmond;PR;OK_API_IBGE
412870;4128708;Vitorino;PR;OK_API_IBGE
420005;4200051;Abdon Batista;SC;OK_API_IBGE
420010;4200101;Abelardo Luz;SC;OK_API_IBGE
420020;4200200;Agrolândia;SC;OK_API_IBGE
420030;4200309;Agronômica;SC;OK_API_IBGE
420050;4200507;Águas de Chapecó;SC;OK_API_IBGE
420055;4200556;Águas Frias;SC;OK_API_IBGE
420060;4200606;Águas Mornas;SC;OK_API_IBGE
420080;4200804;Anchieta;SC;OK_API_IBGE
420090;4200903;Angelina;SC;OK_API_IBGE
420100;4201000;Anita Garibaldi;SC;OK_API_IBGE
420120;4201208;Antônio Carlos;SC;OK_API_IBGE
420125;4201257;Apiúna;SC;OK_API_IBGE
420130;4201307;Araquari;SC;OK_API_IBGE
420140;4201406;Araranguá;SC;OK_API_IBGE
420160;4201604;Arroio Trinta;SC;OK_API_IBGE
420170;4201703;Ascurra;SC;OK_API_IBGE
420195;4201950;Balneário Arroio do Silva;SC;OK_API_IBGE
420200;4202008;Balneário Camboriú;SC;OK_API_IBGE
420205;4202057;Balneário Barra do Sul;SC;OK_API_IBGE
420207;4202073;Balneário Gaivota;SC;OK_API_IBGE
420208;4202081;Bandeirante;SC;OK_API_IBGE
420210;4202107;Barra Velha;SC;OK_API_IBGE
420213;4202131;Bela Vista do Toldo;SC;OK_API_IBGE
420215;4202156;Belmonte;SC;OK_API_IBGE
420220;4202206;Benedito Novo;SC;OK_API_IBGE
420230;4202305;Biguaçu;SC;OK_API_IBGE
420240;4202404;Blumenau;SC;OK_API_IBGE
420243;4202438;Bocaina do Sul;SC;OK_API_IBGE
420245;4202453;Bombinhas;SC;OK_API_IBGE
420260;4202602;Bom Retiro;SC;OK_API_IBGE
420270;4202701;Botuverá;SC;OK_API_IBGE
420280;4202800;Braço do Norte;SC;OK_API_IBGE
420290;4202909;Brusque;SC;OK_API_IBGE
420300;4203006;Caçador;SC;OK_API_IBGE
420310;4203105;Caibi;SC;OK_API_IBGE
420315;4203154;Calmon;SC;OK_API_IBGE
420320;4203204;Camboriú;SC;OK_API_IBGE
420330;4203303;Campo Alegre;SC;OK_API_IBGE
420340;4203402;Campo Belo do Sul;SC;OK_API_IBGE
420350;4203501;Campo Erê;SC;OK_API_IBGE
420360;4203600;Campos Novos;SC;OK_API_IBGE
420370;4203709;Canelinha;SC;OK_API_IBGE
420380;4203808;Canoinhas;SC;OK_API_IBGE
420390;4203907;Capinzal;SC;OK_API_IBGE
420395;4203956;Capivari de Baixo;SC;OK_API_IBGE
420400;4204004;Catanduvas;SC;OK_API_IBGE
420415;4204152;Celso Ramos;SC;OK_API_IBGE
420420;4204202;Chapecó;SC;OK_API_IBGE
420425;4204251;Cocal do Sul;SC;OK_API_IBGE
420430;4204301;Concórdia;SC;OK_API_IBGE
420435;4204350;Cordilheira Alta;SC;OK_API_IBGE
420440;4204400;Coronel Freitas;SC;OK_API_IBGE
420450;4204509;Corupá;SC;OK_API_IBGE
420460;4204608;Criciúma;SC;OK_API_IBGE
420480;4204806;Curitibanos;SC;OK_API_IBGE
420490;4204905;Descanso;SC;OK_API_IBGE
420500;4205001;Dionísio Cerqueira;SC;OK_API_IBGE
420510;4205100;Dona Emma;SC;OK_API_IBGE
420519;4205191;Ermo;SC;OK_API_IBGE
420520;4205209;Erval Velho;SC;OK_API_IBGE
420530;4205308;Faxinal dos Guedes;SC;OK_API_IBGE
420540;4205407;Florianópolis;SC;OK_API_IBGE
420545;4205456;Forquilhinha;SC;OK_API_IBGE
420550;4205506;Fraiburgo;SC;OK_API_IBGE
420555;4205555;Frei Rogério;SC;OK_API_IBGE
420560;4205605;Galvão;SC;OK_API_IBGE
420570;4205704;Garopaba;SC;OK_API_IBGE
420580;4205803;Garuva;SC;OK_API_IBGE
420590;4205902;Gaspar;SC;OK_API_IBGE
420600;4206009;Governador Celso Ramos;SC;OK_API_IBGE
420610;4206108;Grão-Pará;SC;OK_API_IBGE
420620;4206207;Gravatal;SC;OK_API_IBGE
420630;4206306;Guabiruba;SC;OK_API_IBGE
420640;4206405;Guaraciaba;SC;OK_API_IBGE
420650;4206504;Guaramirim;SC;OK_API_IBGE
420665;4206652;Guatambú;SC;OK_API_IBGE
420670;4206702;Herval d'Oeste;SC;OK_API_IBGE
420690;4206900;Ibirama;SC;OK_API_IBGE
420700;4207007;Içara;SC;OK_API_IBGE
420710;4207106;Ilhota;SC;OK_API_IBGE
420720;4207205;Imaruí;SC;OK_API_IBGE
420730;4207304;Imbituba;SC;OK_API_IBGE
420740;4207403;Imbuia;SC;OK_API_IBGE
420750;4207502;Indaial;SC;OK_API_IBGE
420768;4207684;Ipuaçu;SC;OK_API_IBGE
420770;4207700;Ipumirim;SC;OK_API_IBGE
420780;4207809;Irani;SC;OK_API_IBGE
420800;4208005;Itá;SC;OK_API_IBGE
420810;4208104;Itaiópolis;SC;OK_API_IBGE
420820;4208203;Itajaí;SC;OK_API_IBGE
420830;4208302;Itapema;SC;OK_API_IBGE
420840;4208401;Itapiranga;SC;OK_API_IBGE
420845;4208450;Itapoá;SC;OK_API_IBGE
420850;4208500;Ituporanga;SC;OK_API_IBGE
420870;4208708;Jacinto Machado;SC;OK_API_IBGE
420880;4208807;Jaguaruna;SC;OK_API_IBGE
420890;4208906;Jaraguá do Sul;SC;OK_API_IBGE
420900;4209003;Joaçaba;SC;OK_API_IBGE
420910;4209102;Joinville;SC;OK_API_IBGE
420915;4209151;José Boiteux;SC;OK_API_IBGE
420917;4209177;Jupiá;SC;OK_API_IBGE
420930;4209300;Lages;SC;OK_API_IBGE
420940;4209409;Laguna;SC;OK_API_IBGE
420950;4209508;Laurentino;SC;OK_API_IBGE
420960;4209607;Lauro Müller;SC;OK_API_IBGE
420970;4209706;Lebon Régis;SC;OK_API_IBGE
420990;4209904;Lontras;SC;OK_API_IBGE
421000;4210001;Luiz Alves;SC;OK_API_IBGE
421010;4210100;Mafra;SC;OK_API_IBGE
421030;4210308;Major Vieira;SC;OK_API_IBGE
421040;4210407;Maracajá;SC;OK_API_IBGE
421050;4210506;Maravilha;SC;OK_API_IBGE
421060;4210605;Massaranduba;SC;OK_API_IBGE
421080;4210803;Meleiro;SC;OK_API_IBGE
421090;4210902;Modelo;SC;OK_API_IBGE
421100;4211009;Mondaí;SC;OK_API_IBGE
421105;4211058;Monte Carlo;SC;OK_API_IBGE
421110;4211108;Monte Castelo;SC;OK_API_IBGE
421120;4211207;Morro da Fumaça;SC;OK_API_IBGE
421130;4211306;Navegantes;SC;OK_API_IBGE
421140;4211405;Nova Erechim;SC;OK_API_IBGE
421145;4211454;Nova Itaberaba;SC;OK_API_IBGE
421150;4211504;Nova Trento;SC;OK_API_IBGE
421160;4211603;Nova Veneza;SC;OK_API_IBGE
421165;4211652;Novo Horizonte;SC;OK_API_IBGE
421170;4211702;Orleans;SC;OK_API_IBGE
421175;4211751;Otacílio Costa;SC;OK_API_IBGE
421180;4211801;Ouro;SC;OK_API_IBGE
421187;4211876;Paial;SC;OK_API_IBGE
421190;4211900;Palhoça;SC;OK_API_IBGE
421200;4212007;Palma Sola;SC;OK_API_IBGE
421220;4212205;Papanduva;SC;OK_API_IBGE
421223;4212239;Paraíso;SC;OK_API_IBGE
421225;4212254;Passo de Torres;SC;OK_API_IBGE
421230;4212304;Paulo Lopes;SC;OK_API_IBGE
421240;4212403;Pedras Grandes;SC;OK_API_IBGE
421250;4212502;Penha;SC;OK_API_IBGE
421265;4212650;Pescaria Brava;SC;OK_API_IBGE
421270;4212700;Petrolândia;SC;OK_API_IBGE
421280;4212809;Balneário Piçarras;SC;OK_API_IBGE
421290;4212908;Pinhalzinho;SC;OK_API_IBGE
421315;4213153;Planalto Alegre;SC;OK_API_IBGE
421320;4213203;Pomerode;SC;OK_API_IBGE
421330;4213302;Ponte Alta;SC;OK_API_IBGE
421340;4213401;Ponte Serrada;SC;OK_API_IBGE
421350;4213500;Porto Belo;SC;OK_API_IBGE
421360;4213609;Porto União;SC;OK_API_IBGE
421370;4213708;Pouso Redondo;SC;OK_API_IBGE
421380;4213807;Praia Grande;SC;OK_API_IBGE
421400;4214003;Presidente Getúlio;SC;OK_API_IBGE
421415;4214151;Princesa;SC;OK_API_IBGE
421440;4214409;Rio das Antas;SC;OK_API_IBGE
421450;4214508;Rio do Campo;SC;OK_API_IBGE
421460;4214607;Rio do Oeste;SC;OK_API_IBGE
421480;4214805;Rio do Sul;SC;OK_API_IBGE
421500;4215000;Rio Negrinho;SC;OK_API_IBGE
421505;4215059;Rio Rufino;SC;OK_API_IBGE
421507;4215075;Riqueza;SC;OK_API_IBGE
421510;4215109;Rodeio;SC;OK_API_IBGE
421540;4215406;Salto Veloso;SC;OK_API_IBGE
421545;4215455;Sangão;SC;OK_API_IBGE
421550;4215505;Santa Cecília;SC;OK_API_IBGE
421555;4215554;Santa Helena;SC;OK_API_IBGE
421565;4215653;Santa Rosa do Sul;SC;OK_API_IBGE
421567;4215679;Santa Terezinha;SC;OK_API_IBGE
421570;4215703;Santo Amaro da Imperatriz;SC;OK_API_IBGE
421580;4215802;São Bento do Sul;SC;OK_API_IBGE
421590;4215901;São Bonifácio;SC;OK_API_IBGE
421605;4216057;São Cristóvão do Sul;SC;OK_API_IBGE
421610;4216107;São Domingos;SC;OK_API_IBGE
421620;4216206;São Francisco do Sul;SC;OK_API_IBGE
421625;4216255;São João do Oeste;SC;OK_API_IBGE
421630;4216305;São João Batista;SC;OK_API_IBGE
421640;4216404;São João do Sul;SC;OK_API_IBGE
421650;4216503;São Joaquim;SC;OK_API_IBGE
421660;4216602;São José;SC;OK_API_IBGE
421670;4216701;São José do Cedro;SC;OK_API_IBGE
421690;4216909;São Lourenço do Oeste;SC;OK_API_IBGE
421700;4217006;São Ludgero;SC;OK_API_IBGE
421720;4217204;São Miguel do Oeste;SC;OK_API_IBGE
421725;4217253;São Pedro de Alcântara;SC;OK_API_IBGE
421730;4217303;Saudades;SC;OK_API_IBGE
421740;4217402;Schroeder;SC;OK_API_IBGE
421750;4217501;Seara;SC;OK_API_IBGE
421760;4217600;Siderópolis;SC;OK_API_IBGE
421770;4217709;Sombrio;SC;OK_API_IBGE
421780;4217808;Taió;SC;OK_API_IBGE
421790;4217907;Tangará;SC;OK_API_IBGE
421800;4218004;Tijucas;SC;OK_API_IBGE
421810;4218103;Timbé do Sul;SC;OK_API_IBGE
421820;4218202;Timbó;SC;OK_API_IBGE
421825;4218251;Timbó Grande;SC;OK_API_IBGE
421830;4218301;Três Barras;SC;OK_API_IBGE
421840;4218400;Treze de Maio;SC;OK_API_IBGE
421850;4218509;Treze Tílias;SC;OK_API_IBGE
421870;4218707;Tubarão;SC;OK_API_IBGE
421875;4218756;Tunápolis;SC;OK_API_IBGE
421880;4218806;Turvo;SC;OK_API_IBGE
421890;4218905;Urubici;SC;OK_API_IBGE
421895;4218954;Urupema;SC;OK_API_IBGE
421900;4219002;Urussanga;SC;OK_API_IBGE
421910;4219101;Vargeão;SC;OK_API_IBGE
421915;4219150;Vargem;SC;OK_API_IBGE
421917;4219176;Vargem Bonita;SC;OK_API_IBGE
421920;4219200;Vidal Ramos;SC;OK_API_IBGE
421930;4219309;Videira;SC;OK_API_IBGE
421950;4219507;Xanxerê;SC;OK_API_IBGE
421970;4219705;Xaxim;SC;OK_API_IBGE
421985;4219853;Zortéa;SC;OK_API_IBGE
422000;4220000;Balneário Rincão;SC;OK_API_IBGE
430003;4300034;Aceguá;RS;OK_API_IBGE
430010;4300109;Agudo;RS;OK_API_IBGE
430030;4300307;Alecrim;RS;OK_API_IBGE
430040;4300406;Alegrete;RS;OK_API_IBGE
430045;4300455;Alegria;RS;OK_API_IBGE
430050;4300505;Alpestre;RS;OK_API_IBGE
430055;4300554;Alto Alegre;RS;OK_API_IBGE
430057;4300570;Alto Feliz;RS;OK_API_IBGE
430060;4300604;Alvorada;RS;OK_API_IBGE
430063;4300638;Amaral Ferrador;RS;OK_API_IBGE
430064;4300646;Ametista do Sul;RS;OK_API_IBGE
430070;4300703;Anta Gorda;RS;OK_API_IBGE
430080;4300802;Antônio Prado;RS;OK_API_IBGE
430087;4300877;Araricá;RS;OK_API_IBGE
430090;4300901;Aratiba;RS;OK_API_IBGE
430100;4301008;Arroio do Meio;RS;OK_API_IBGE
430105;4301057;Arroio do Sal;RS;OK_API_IBGE
430107;4301073;Arroio do Padre;RS;OK_API_IBGE
430110;4301107;Arroio dos Ratos;RS;OK_API_IBGE
430120;4301206;Arroio do Tigre;RS;OK_API_IBGE
430130;4301305;Arroio Grande;RS;OK_API_IBGE
430140;4301404;Arvorezinha;RS;OK_API_IBGE
430150;4301503;Augusto Pestana;RS;OK_API_IBGE
430155;4301552;Áurea;RS;OK_API_IBGE
430160;4301602;Bagé;RS;OK_API_IBGE
430163;4301636;Balneário Pinhal;RS;OK_API_IBGE
430165;4301651;Barão;RS;OK_API_IBGE
430170;4301701;Barão de Cotegipe;RS;OK_API_IBGE
430175;4301750;Barão do Triunfo;RS;OK_API_IBGE
430180;4301800;Barracão;RS;OK_API_IBGE
430185;4301859;Barra do Guarita;RS;OK_API_IBGE
430187;4301875;Barra do Quaraí;RS;OK_API_IBGE
430190;4301909;Barra do Ribeiro;RS;OK_API_IBGE
430195;4301958;Barra Funda;RS;OK_API_IBGE
430200;4302006;Barros Cassal;RS;OK_API_IBGE
430210;4302105;Bento Gonçalves;RS;OK_API_IBGE
430222;4302220;Boa Vista do Cadeado;RS;OK_API_IBGE
430225;4302253;Boa Vista do Sul;RS;OK_API_IBGE
430230;4302303;Bom Jesus;RS;OK_API_IBGE
430235;4302352;Bom Princípio;RS;OK_API_IBGE
430240;4302402;Bom Retiro do Sul;RS;OK_API_IBGE
430245;4302451;Boqueirão do Leão;RS;OK_API_IBGE
430250;4302501;Bossoroca;RS;OK_API_IBGE
430260;4302600;Braga;RS;OK_API_IBGE
430270;4302709;Butiá;RS;OK_API_IBGE
